,task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem,duration
28244,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,7.0,j_24668,10,Terminated,472004,472346,75.0,0.1,342
28245,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,20.0,j_24673,8,Terminated,448630,448666,100.0,0.1,36
28246,M1,1.0,j_24674,1,Terminated,615848,615850,100.0,0.2,2
28248,M1,1.0,j_24683,1,Terminated,575124,575128,50.0,0.3,4
28249,M1,19.0,j_24685,1,Terminated,471954,471960,50.0,0.39,6
28250,R5_4,1.0,j_24687,1,Terminated,362866,362884,100.0,0.39,18
28251,J4_1_3,2.0,j_24687,1,Terminated,362831,362866,100.0,0.59,35
28252,M2,294.0,j_24687,1,Terminated,362803,362815,100.0,0.3,12
28253,R3_2,2.0,j_24687,1,Terminated,362815,362830,100.0,0.49,15
28254,M1,171.0,j_24687,1,Terminated,362803,362816,100.0,0.3,13
28255,R7_6,1.0,j_24689,1,Terminated,309321,309326,100.0,0.39,5
28256,M5_2_4,39.0,j_24689,1,Terminated,309321,309326,100.0,0.3,5
28259,R6_5,39.0,j_24689,1,Terminated,309321,309326,100.0,0.49,5
28261,R4_3,1.0,j_24689,1,Terminated,309321,309322,100.0,0.39,1
28262,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,4.0,j_24691,10,Terminated,160095,160122,100.0,0.1,27
28263,R2_1,41.0,j_24699,1,Terminated,457999,458026,100.0,0.39,27
28264,M1,121.0,j_24699,1,Terminated,457999,458024,100.0,0.3,25
28265,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24700,6,Terminated,94997,95000,10.0,0.05,3
28266,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24700,6,Terminated,94997,95003,30.0,0.05,6
28267,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24700,6,Terminated,94997,95006,5.0,0.03,9
28268,R4_3,1.0,j_24705,1,Terminated,253836,253840,100.0,0.49,4
28269,R7_6,1.0,j_24705,1,Terminated,253847,253851,100.0,0.39,4
28270,R5_4,1.0,j_24705,1,Terminated,253840,253843,100.0,0.39,3
28271,J3_1_2,1.0,j_24705,1,Terminated,253833,253836,100.0,0.59,3
28272,M1,1.0,j_24705,1,Terminated,253829,253832,100.0,0.3,3
28273,M2,1.0,j_24705,1,Terminated,253829,253832,100.0,0.3,3
28274,M6_5,1.0,j_24705,1,Terminated,253843,253846,100.0,0.3,3
28275,M1,1.0,j_24708,1,Terminated,235969,235970,50.0,0.2,1
28276,M3,1.0,j_24708,1,Terminated,235969,235972,50.0,0.49,3
28277,M5_2_4,265.0,j_24708,1,Terminated,235969,235993,50.0,0.39,24
28278,R6_5,1.0,j_24708,1,Terminated,235969,235992,50.0,0.2,23
28279,R4_3,1.0,j_24708,1,Terminated,235969,235974,50.0,0.3,5
28280,R2_1,1.0,j_24708,1,Terminated,235969,235971,50.0,0.2,2
28281,R2_1,5.0,j_24711,1,Terminated,582595,582602,100.0,0.39,7
28282,M1,12.0,j_24711,1,Terminated,582595,582602,100.0,0.3,7
28283,R8_7,1.0,j_24718,1,Terminated,124538,124543,100.0,0.49,5
28284,R14_13,1.0,j_24718,1,Terminated,124538,124547,100.0,0.39,9
28285,R6_17,1.0,j_24718,1,Terminated,124538,124540,100.0,0.39,2
28286,R18_17,7.0,j_24718,1,Terminated,124538,124540,100.0,0.49,2
28287,R23_22,7.0,j_24718,1,Terminated,124538,124557,100.0,0.49,19
28289,J21_3_5_8_20,7.0,j_24718,1,Terminated,124538,124557,100.0,0.59,19
28290,R12_11,1.0,j_24718,1,Terminated,124538,124547,100.0,0.49,9
28291,R2_1,1.0,j_24718,1,Terminated,124538,124539,100.0,0.49,1
28292,R3_2,1.0,j_24718,1,Terminated,124538,124539,100.0,0.39,1
28293,R10_9,1.0,j_24718,1,Terminated,124538,124539,100.0,0.49,1
28294,R5_4,1.0,j_24718,1,Terminated,124538,124539,100.0,0.39,1
28295,R13_10_12,3.0,j_24718,1,Terminated,124538,124547,100.0,0.49,9
28296,M17,6.0,j_24718,1,Terminated,124538,124540,100.0,0.3,2
28298,M20_14_16_19,3.0,j_24718,1,Terminated,124538,124557,100.0,0.3,19
28299,R24_23,1.0,j_24718,1,Terminated,124538,124557,100.0,0.39,19
28300,M11,1.0,j_24718,1,Terminated,124538,124546,100.0,0.3,8
28301,M9,1.0,j_24718,1,Terminated,124538,124539,100.0,0.3,1
28302,R22_21,7.0,j_24718,1,Terminated,124538,124557,100.0,0.49,19
28303,M1,1.0,j_24718,1,Terminated,124538,124539,100.0,0.3,1
28304,M7_6,1.0,j_24718,1,Terminated,124538,124543,100.0,0.3,5
28305,R16_15,1.0,j_24718,1,Terminated,124538,124539,100.0,0.39,1
28306,R19_18,1.0,j_24718,1,Terminated,124538,124540,100.0,0.39,2
28307,M1,2.0,j_24723,1,Terminated,500618,500619,100.0,0.3,1
28308,R2_1,1.0,j_24723,1,Terminated,500618,500619,100.0,0.39,1
28309,J5_1_2_3_4,59.0,j_24728,1,Terminated,365719,366735,50.0,0.39,1016
28310,J6_5,9.0,j_24728,1,Terminated,365719,366784,50.0,0.39,1065
28311,M4,2744.0,j_24728,1,Terminated,365721,366587,50.0,0.59,866
28312,M1,417.0,j_24728,1,Terminated,365720,365886,50.0,0.59,166
28313,M2,455.0,j_24728,1,Terminated,365720,365858,50.0,0.59,138
28314,M3,149.0,j_24728,1,Terminated,365720,365790,50.0,0.59,70
28315,R7_6,81.0,j_24731,1,Terminated,262381,262484,100.0,0.39,103
28316,R4_3,1.0,j_24731,1,Terminated,262194,262196,100.0,0.39,2
28317,R2_1,1.0,j_24731,1,Terminated,262188,262190,100.0,0.49,2
28318,M5_4,81.0,j_24731,1,Terminated,262197,262325,100.0,0.3,128
28319,R3_2,1.0,j_24731,1,Terminated,262191,262193,100.0,0.49,2
28320,R6_5,81.0,j_24731,1,Terminated,262325,262381,100.0,0.49,56
28321,M1,1.0,j_24731,1,Terminated,262185,262188,100.0,0.3,3
28322,M1,1.0,j_24733,1,Terminated,175657,175671,50.0,0.2,14
28323,R2_1,1.0,j_24733,1,Terminated,175657,175678,50.0,0.2,21
28324,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,21.0,j_24739,10,Terminated,474626,475699,75.0,0.1,1073
28326,M1,1.0,j_24744,1,Terminated,277773,277788,50.0,0.39,15
28327,R2_1,1.0,j_24745,1,Terminated,89111,89124,50.0,0.2,13
28328,M1,24.0,j_24745,1,Terminated,89111,89117,50.0,0.2,6
28329,J6_3_5,93.0,j_24746,1,Terminated,519354,519615,100.0,0.59,261
28330,J7_2_6,223.0,j_24746,1,Terminated,519354,519634,100.0,0.59,280
28331,M1,383.0,j_24746,1,Terminated,519354,519364,100.0,0.3,10
28332,R8_7,223.0,j_24746,1,Terminated,519354,519639,100.0,0.39,285
28333,M4,1.0,j_24746,1,Terminated,519354,519355,100.0,0.3,1
28334,R5_4,1.0,j_24746,1,Terminated,519354,519355,100.0,0.39,1
28335,M3,92.0,j_24746,1,Terminated,519354,519522,100.0,0.3,168
28336,R2_1,129.0,j_24746,1,Terminated,519354,519395,100.0,0.49,41
28337,R2_1,21.0,j_24752,1,Terminated,151559,151565,100.0,0.39,6
28338,M1,60.0,j_24752,1,Terminated,151559,151562,100.0,0.3,3
28339,M1,16.0,j_24753,1,Terminated,524139,524140,100.0,0.3,1
28340,R2_1,7.0,j_24753,1,Terminated,524139,524141,100.0,0.39,2
28341,M1,1.0,j_24758,1,Terminated,359061,359062,100.0,0.2,1
28342,M3_2,3.0,j_24762,1,Terminated,461824,461833,50.0,0.39,9
28343,R4_3,1.0,j_24762,1,Terminated,461824,461851,50.0,0.39,27
28346,MergeTask,1.0,j_24763,1,Terminated,204064,204068,100.0,0.1,4
28348,M1,1.0,j_24770,1,Terminated,359545,359546,100.0,0.2,1
28349,R3_2,1.0,j_24774,1,Terminated,451237,451238,100.0,0.49,1
28351,J4_1_3,3.0,j_24774,1,Terminated,451237,451238,100.0,0.49,1
28352,M2,1.0,j_24774,1,Terminated,451237,451238,100.0,0.3,1
28353,M1,2.0,j_24775,1,Terminated,301719,301737,50.0,0.39,18
28355,M2,3.0,j_24780,1,Terminated,258215,258217,100.0,0.3,2
28356,J10_8_9,11.0,j_24780,1,Terminated,258215,258238,100.0,0.59,23
28357,J6_2_3_5,7.0,j_24780,1,Terminated,258215,258223,100.0,0.59,8
28358,M3,2.0,j_24780,1,Terminated,258215,258219,100.0,0.3,4
28359,J7_1_6,9.0,j_24780,1,Terminated,258215,258237,100.0,0.59,22
28360,R8_7,9.0,j_24780,1,Terminated,258215,258238,100.0,0.49,23
28361,M1,1.0,j_24780,1,Terminated,258215,258217,100.0,0.3,2
28362,R11_10,11.0,j_24780,1,Terminated,258215,258239,100.0,0.39,24
28363,M9,1.0,j_24780,1,Terminated,258215,258216,100.0,0.3,1
28364,M4,1.0,j_24780,1,Terminated,258215,258216,100.0,0.3,1
28365,R5_4,1.0,j_24780,1,Terminated,258215,258216,100.0,0.39,1
28367,R2_1,1.0,j_24785,1,Terminated,613209,613295,50.0,0.3,86
28368,R3_2,1.0,j_24785,1,Terminated,613209,613298,50.0,0.2,89
28369,M1,2.0,j_24785,1,Terminated,613209,613287,50.0,0.39,78
28370,MergeTask,1.0,j_24797,1,Terminated,235419,235422,100.0,0.1,3
28371,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24799,6,Terminated,545367,545595,10.0,0.05,228
28372,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24799,6,Terminated,545367,545868,5.0,0.03,501
28373,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,5228.0,j_24799,6,Terminated,545368,545849,30.0,0.05,481
28374,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24803,6,Terminated,452358,452368,30.0,0.05,10
28375,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24803,6,Terminated,452358,452371,5.0,0.03,13
28376,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24803,6,Terminated,452358,452361,10.0,0.05,3
28377,R4_3,1.0,j_24804,1,Terminated,589812,589818,100.0,0.49,6
28378,M1,4179.0,j_24804,1,Terminated,589806,589832,100.0,0.3,26
28379,R7_6,1.0,j_24804,1,Terminated,589945,589949,100.0,0.39,4
28380,R2_1,101.0,j_24804,1,Terminated,589833,589900,100.0,0.49,67
28381,M3,3.0,j_24804,1,Terminated,589805,589812,100.0,0.3,7
28382,J5_2_4,66.0,j_24804,1,Terminated,589900,589937,100.0,0.59,37
28383,R6_5,2.0,j_24804,1,Terminated,589938,589945,100.0,0.49,7
28384,M1,1.0,j_24805,1,Terminated,359339,359340,100.0,0.2,1
28385,M1,249.0,j_24806,1,Terminated,652795,652941,50.0,0.39,146
28386,M1,1.0,j_24812,1,Terminated,617524,617526,100.0,0.39,2
28387,R3_2,1.0,j_24816,1,Terminated,520864,520866,100.0,0.39,2
28388,M1,1.0,j_24816,1,Terminated,520864,520865,100.0,0.3,1
28389,J2_1,1.0,j_24816,1,Terminated,520864,520865,100.0,0.59,1
28390,R3_2,1.0,j_24818,1,Terminated,373045,373054,100.0,0.39,9
28391,M1,647.0,j_24818,1,Terminated,373045,373066,100.0,0.49,21
28392,J4_1_3,649.0,j_24818,1,Terminated,373045,373076,100.0,0.59,31
28393,M2,1.0,j_24818,1,Terminated,373045,373048,100.0,0.3,3
28394,R5_4,649.0,j_24818,1,Terminated,373045,373083,100.0,0.39,38
28395,M1,2161.0,j_24820,1,Terminated,233660,233673,100.0,0.3,13
28396,R3_2,1.0,j_24820,1,Terminated,233682,233686,100.0,0.39,4
28397,R2_1,32.0,j_24820,1,Terminated,233674,233682,100.0,0.49,8
28399,M5_2_4,3.0,j_24823,1,Terminated,251627,251628,100.0,0.3,1
28401,R7_6,1.0,j_24823,1,Terminated,251627,251628,100.0,0.39,1
28402,R6_5,3.0,j_24823,1,Terminated,251627,251628,100.0,0.49,1
28405,M1,1.0,j_24824,1,Terminated,121517,121537,50.0,0.2,20
28406,R2_1,1.0,j_24824,1,Terminated,121517,121539,50.0,0.2,22
28407,R3_2,1.0,j_24825,1,Terminated,518405,518408,100.0,0.39,3
28408,R2_1,1.0,j_24825,1,Terminated,518405,518408,100.0,0.49,3
28409,M1,2.0,j_24825,1,Terminated,518405,518408,100.0,0.3,3
28410,M3_2,1.0,j_24826,1,Terminated,398152,398155,50.0,0.2,3
28411,R2_1,1.0,j_24826,1,Terminated,398152,398154,50.0,0.2,2
28412,M1,1.0,j_24826,1,Terminated,398152,398153,50.0,0.2,1
28413,M1,38.0,j_24828,1,Terminated,538318,539304,100.0,0.3,986
28414,R3_2,1.0,j_24828,1,Terminated,539659,539663,100.0,0.39,4
28415,R2_1,13.0,j_24828,1,Terminated,539304,539658,100.0,0.49,354
28416,M2,7390.0,j_24832,1,Terminated,408067,408099,50.0,0.39,32
28417,M5,1.0,j_24832,1,Terminated,408065,408069,50.0,0.2,4
28418,M1,4671.0,j_24832,1,Terminated,408066,408093,50.0,0.39,27
28419,R3_1_2,925.0,j_24832,1,Terminated,408065,409067,50.0,0.59,1002
28420,R4_3,699.0,j_24832,1,Terminated,408065,409743,50.0,0.39,1678
28421,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24837,6,Terminated,532928,533315,5.0,0.03,387
28422,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24837,6,Terminated,532928,532936,30.0,0.05,8
28423,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24837,6,Terminated,532928,532931,10.0,0.05,3
28424,MergeTask,1.0,j_24838,1,Terminated,451589,451592,100.0,0.1,3
28426,M1,24.0,j_24840,1,Terminated,612837,612841,100.0,0.2,4
28427,R5_4,1.0,j_24848,1,Terminated,672351,672378,50.0,0.15,27
28428,R2_1,1.0,j_24848,1,Terminated,672351,672369,50.0,0.15,18
28429,R6_5,1.0,j_24848,1,Terminated,672351,672385,50.0,0.15,34
28430,M3,173.0,j_24848,1,Terminated,672351,672359,50.0,0.15,8
28431,J4_2_3,1.0,j_24848,1,Terminated,672351,672374,50.0,0.15,23
28432,R1_3,1.0,j_24848,1,Terminated,672351,672364,50.0,0.15,13
28433,M1,8.0,j_24850,1,Terminated,526820,526821,100.0,0.2,1
28435,R2_1,1.0,j_24857,1,Terminated,276167,276171,100.0,0.59,4
28436,M1,1.0,j_24857,1,Terminated,276167,276168,100.0,0.3,1
28437,M1,50.0,j_24859,1,Terminated,359788,359809,100.0,0.2,21
28438,R4_3,59.0,j_24867,1,Terminated,291857,291865,100.0,0.49,8
28439,M3_2,59.0,j_24867,1,Terminated,291857,291865,100.0,0.3,8
28440,R5_4,1.0,j_24867,1,Terminated,291857,291868,100.0,0.39,11
28441,R2_1,1.0,j_24867,1,Terminated,291857,291859,100.0,0.39,2
28442,M1,1.0,j_24867,1,Terminated,291857,291858,100.0,0.3,1
28443,M1,1.0,j_24868,1,Terminated,273425,273426,100.0,0.2,1
28444,M6,1.0,j_24876,1,Terminated,144206,144207,100.0,0.3,1
28445,M5,51.0,j_24876,1,Terminated,144206,144208,100.0,0.3,2
28446,M3,2.0,j_24876,1,Terminated,144206,144304,100.0,0.49,98
28447,M2,1.0,j_24876,1,Terminated,144206,144207,100.0,0.3,1
28448,J7_1_2_4_5_6,57.0,j_24876,1,Terminated,144206,144305,100.0,0.49,99
28449,M1,1.0,j_24876,1,Terminated,144206,144207,100.0,0.3,1
28450,R4_3,3.0,j_24876,1,Terminated,144206,144304,100.0,0.49,98
28451,M1,16.0,j_24880,1,Terminated,267713,267725,50.0,0.39,12
28452,R3_2,1.0,j_24880,1,Terminated,267713,267726,50.0,0.2,13
28453,R2_1,1.0,j_24880,1,Terminated,267713,267726,50.0,0.2,13
28454,M1,2617.0,j_24883,1,Terminated,418545,418556,50.0,0.59,11
28455,R2_1,1.0,j_24883,1,Terminated,418544,418561,50.0,0.2,17
28456,J11_3_4_6_7_9_10,175.0,j_24886,1,Terminated,533364,533433,100.0,0.49,69
28457,J5_8,43.0,j_24886,1,Terminated,533364,533431,100.0,0.59,67
28458,R6_5,43.0,j_24886,1,Terminated,533364,533432,100.0,0.49,68
28459,J2_1_10,3.0,j_24886,1,Terminated,533364,533366,100.0,0.59,2
28460,R4_5,43.0,j_24886,1,Terminated,533364,533431,100.0,0.49,67
28461,R3_2,1.0,j_24886,1,Terminated,533364,533368,100.0,0.39,4
28462,M10,1.0,j_24886,1,Terminated,533364,533366,100.0,0.3,2
28463,R7_8,43.0,j_24886,1,Terminated,533364,533410,100.0,0.49,46
28464,R9_8,43.0,j_24886,1,Terminated,533364,533406,100.0,0.49,42
28465,M1,1.0,j_24886,1,Terminated,533364,533365,100.0,0.3,1
28466,M8,43.0,j_24886,1,Terminated,533364,533405,100.0,0.3,41
28467,M1,1.0,j_24888,1,Terminated,419657,419658,100.0,0.2,1
28468,R5_9,29.0,j_24889,1,Terminated,615246,615278,100.0,0.49,32
28469,R2_1,5.0,j_24889,1,Terminated,615246,615305,100.0,0.49,59
28470,R4_3,29.0,j_24889,1,Terminated,615246,615280,100.0,0.49,34
28471,R8_7,29.0,j_24889,1,Terminated,615246,615282,100.0,0.49,36
28472,M9,29.0,j_24889,1,Terminated,615246,615275,100.0,0.3,29
28473,R1_9,11.0,j_24889,1,Terminated,615246,615292,100.0,0.49,46
28474,R7_9,29.0,j_24889,1,Terminated,615246,615280,100.0,0.49,34
28475,R11_10,29.0,j_24889,1,Terminated,615246,615284,100.0,0.49,38
28476,R6_5,29.0,j_24889,1,Terminated,615246,615281,100.0,0.49,35
28477,J12_2_4_6_8_11,121.0,j_24889,1,Terminated,615246,615312,100.0,0.49,66
28478,R3_9,29.0,j_24889,1,Terminated,615246,615278,100.0,0.49,32
28479,R10_9,29.0,j_24889,1,Terminated,615246,615281,100.0,0.49,35
28480,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,29.0,j_24891,10,Terminated,564281,564306,100.0,0.1,25
28481,M1,1.0,j_24892,1,Terminated,501241,501242,50.0,0.2,1
28482,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_24895,10,Terminated,242862,242866,100.0,0.1,4
28483,R2_1,1.0,j_24896,1,Terminated,349540,349552,50.0,0.2,12
28484,R5_4,1.0,j_24896,1,Terminated,349540,349754,50.0,0.2,214
28485,M11_5_10,2125.0,j_24896,1,Terminated,349540,349868,50.0,0.39,328
28486,R13_12,801.0,j_24896,1,Terminated,349540,350388,50.0,0.39,848
28487,R12_11,761.0,j_24896,1,Terminated,349540,350195,50.0,0.59,655
28488,R14_13,401.0,j_24896,1,Terminated,349540,350481,50.0,0.39,941
28489,M9,1.0,j_24896,1,Terminated,349540,349548,50.0,0.2,8
28490,M1,1.0,j_24896,1,Terminated,349540,349549,50.0,0.2,9
28491,J8_6_7_9,1.0,j_24896,1,Terminated,349540,349558,50.0,0.3,18
28492,M3,2125.0,j_24896,1,Terminated,349540,349571,50.0,0.3,31
28493,R10_8_9,1.0,j_24896,1,Terminated,349540,349562,50.0,0.2,22
28494,M7,1.0,j_24896,1,Terminated,349540,349549,50.0,0.3,9
28495,M6,1.0,j_24896,1,Terminated,349540,349543,50.0,0.2,3
28496,J4_2_3,31.0,j_24896,1,Terminated,349540,349751,50.0,0.39,211
28497,MergeTask,1.0,j_24898,1,Terminated,685546,685550,100.0,0.1,4
28498,M1,351.0,j_24907,1,Terminated,206376,206385,100.0,0.2,9
28500,R4_3,1.0,j_24908,1,Terminated,357635,357641,100.0,0.39,6
28501,R2_1,1.0,j_24908,1,Terminated,357635,357636,100.0,0.39,1
28502,M3_2,1.0,j_24908,1,Terminated,357635,357640,100.0,0.3,5
28503,MergeTask,1.0,j_24912,1,Terminated,536172,536175,100.0,0.1,3
28504,J3_1_2,597.0,j_24913,1,Terminated,141124,141170,100.0,0.49,46
28505,M1,576.0,j_24913,1,Terminated,141124,141133,100.0,0.3,9
28506,M2,21.0,j_24913,1,Terminated,141124,141168,100.0,0.3,44
28507,M1,1.0,j_24915,1,Terminated,626517,626523,100.0,0.3,6
28508,R2_1,1.0,j_24915,1,Terminated,626517,626523,100.0,0.39,6
28509,R2_1,1.0,j_24917,1,Terminated,514788,514789,50.0,0.2,1
28510,M1,1.0,j_24917,1,Terminated,514788,514789,50.0,0.2,1
28511,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,27.0,j_24923,10,Terminated,471923,472460,75.0,0.1,537
28513,M2,1.0,j_24930,1,Terminated,677991,677992,50.0,0.2,1
28514,M7,1.0,j_24930,1,Terminated,677991,677993,50.0,0.15,2
28515,R5_8,1.0,j_24930,1,Terminated,677991,677994,50.0,0.2,3
28516,R10_1_3_5_9,1.0,j_24930,1,Terminated,677991,677994,50.0,0.15,3
28517,R3_8,1.0,j_24930,1,Terminated,677991,677994,50.0,0.15,3
28518,J8_2_4_6_7,1.0,j_24930,1,Terminated,677991,677994,50.0,0.15,3
28519,M6,85.0,j_24930,1,Terminated,677991,677994,50.0,0.15,3
28520,R11_10,1.0,j_24930,1,Terminated,677991,677994,50.0,0.2,3
28521,M4,1.0,j_24930,1,Terminated,677991,677992,50.0,0.15,1
28522,R1_8,1.0,j_24930,1,Terminated,677991,677994,50.0,0.15,3
28523,R9_8,1.0,j_24930,1,Terminated,677991,677994,50.0,0.2,3
28524,MergeTask,1.0,j_24931,1,Terminated,520267,520270,100.0,0.1,3
28525,M1,1.0,j_24933,1,Terminated,416053,416054,100.0,0.2,1
28526,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_24934,6,Terminated,396777,397160,30.0,0.05,383
28527,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_24934,6,Terminated,396777,397162,5.0,0.03,385
28528,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_24934,6,Terminated,396777,397153,10.0,0.05,376
28529,M1,598.0,j_24935,1,Terminated,354526,354564,50.0,0.39,38
28530,M1,50.0,j_24939,1,Terminated,364061,364081,100.0,0.2,20
28531,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,3.0,j_24940,10,Terminated,236910,236935,100.0,0.1,25
28532,R3_2,1.0,j_24942,1,Terminated,294399,294400,100.0,0.39,1
28533,R2_1,1.0,j_24942,1,Terminated,294399,294400,100.0,0.49,1
28534,M1,1.0,j_24942,1,Terminated,294399,294400,100.0,0.3,1
28535,MergeTask,1.0,j_24944,1,Terminated,176482,176488,100.0,0.1,6
28536,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_24945,10,Terminated,595584,595590,100.0,0.1,6
28537,M1,341.0,j_24947,1,Terminated,109325,109360,100.0,0.2,35
28538,J4_2_3,3.0,j_24948,1,Terminated,614553,614557,100.0,0.49,4
28539,M1,1.0,j_24948,1,Terminated,614553,614554,100.0,0.3,1
28540,R2_1,1.0,j_24948,1,Terminated,614553,614554,100.0,0.39,1
28541,M3,1.0,j_24948,1,Terminated,614553,614555,100.0,0.49,2
28542,R6_5,1.0,j_24954,1,Terminated,633785,633809,50.0,0.2,24
28543,R4_3,1.0,j_24954,1,Terminated,633785,633791,50.0,0.3,6
28544,M3,1.0,j_24954,1,Terminated,633785,633788,50.0,0.49,3
28545,M5_2_4,47.0,j_24954,1,Terminated,633785,633809,50.0,0.39,24
28547,R2_1,1.0,j_24954,1,Terminated,633785,633787,50.0,0.2,2
28548,M1,1.0,j_24956,1,Terminated,666128,666129,100.0,0.3,1
28549,R3_2,1.0,j_24956,1,Terminated,666128,666129,100.0,0.39,1
28550,R2_1,1.0,j_24956,1,Terminated,666128,666129,100.0,0.49,1
28551,M1,1.0,j_24957,1,Terminated,591304,591307,100.0,0.3,3
28552,R2_1,1.0,j_24957,1,Terminated,591307,591311,100.0,0.39,4
28553,R2_1,1.0,j_24960,1,Terminated,576448,576449,100.0,0.39,1
28554,M1,1.0,j_24960,1,Terminated,576448,576449,100.0,0.3,1
28555,MergeTask,1.0,j_24961,1,Terminated,641162,641167,100.0,0.1,5
28556,R2_1,109.0,j_24963,1,Terminated,537963,538309,50.0,0.39,346
28557,R3_2,1.0,j_24963,1,Terminated,537963,538426,50.0,0.2,463
28558,M1,605.0,j_24963,1,Terminated,537963,538240,50.0,0.59,277
28559,M1,189.0,j_24966,1,Terminated,461526,461545,100.0,0.3,19
28560,R2_1,65.0,j_24966,1,Terminated,461526,461575,100.0,0.39,49
28561,M1,1.0,j_24974,1,Terminated,615847,615849,100.0,0.2,2
28562,M1,1.0,j_24978,1,Terminated,486946,486950,100.0,0.49,4
28563,R2_1,1.0,j_24978,1,Terminated,486946,486950,100.0,0.49,4
28564,R3_2,1.0,j_24978,1,Terminated,486946,486950,100.0,0.39,4
28565,M1,1.0,j_24982,1,Terminated,358282,358283,100.0,0.2,1
28567,R2_1,1.0,j_24989,1,Terminated,184511,184518,50.0,0.2,7
28568,M1,22.0,j_24989,1,Terminated,184511,184514,50.0,0.2,3
28569,M1,3.0,j_24990,1,Terminated,464908,464915,50.0,0.39,7
28570,R2_1,1.0,j_24990,1,Terminated,464908,464920,50.0,0.2,12
28571,M1,1.0,j_24993,1,Terminated,426571,426572,100.0,0.3,1
28572,R3_2,1.0,j_24993,1,Terminated,426571,426572,100.0,0.39,1
28573,R2_1,1.0,j_24993,1,Terminated,426571,426572,100.0,0.49,1
28574,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_24996,10,Terminated,131929,131957,100.0,0.1,28
28575,M1,1.0,j_25000,1,Terminated,564307,564310,100.0,0.3,3
28576,R2_1,1.0,j_25000,1,Terminated,564310,564313,100.0,0.39,3
28577,M1,1.0,j_25006,1,Terminated,266552,266556,50.0,0.2,4
28578,M3_2,33.0,j_25006,1,Terminated,266552,266563,50.0,0.2,11
28579,R2_1,1.0,j_25006,1,Terminated,266552,266559,50.0,0.2,7
28580,R4_3,1.0,j_25006,1,Terminated,266552,266567,50.0,0.2,15
28581,J4_1_3,183.0,j_25011,1,Terminated,419153,419165,100.0,0.49,12
28582,M1,179.0,j_25011,1,Terminated,419153,419164,100.0,0.3,11
28583,R3_2,3.0,j_25011,1,Terminated,419153,419159,100.0,0.49,6
28584,M2,3.0,j_25011,1,Terminated,419153,419157,100.0,0.3,4
28585,R3_2,1.0,j_25019,1,Terminated,511749,511998,50.0,0.15,249
28586,M1,1.0,j_25019,1,Terminated,511749,511809,50.0,0.3,60
28587,R2_1,1.0,j_25019,1,Terminated,511749,511998,50.0,0.29,249
28588,MergeTask,2.0,j_25024,1,Terminated,228193,228198,100.0,0.1,5
28596,M1,1.0,j_25026,1,Terminated,443878,443879,100.0,0.2,1
28597,M3,1.0,j_25028,1,Terminated,677452,677467,100.0,0.3,15
28598,M2,3.0,j_25028,1,Terminated,677452,677470,100.0,0.3,18
28599,J6_1_5,13.0,j_25028,1,Terminated,677452,677482,100.0,0.59,30
28600,M1,4.0,j_25028,1,Terminated,677452,677475,100.0,0.3,23
28601,R7_6,13.0,j_25028,1,Terminated,677452,677485,100.0,0.39,33
28602,R4_3,1.0,j_25028,1,Terminated,677452,677467,100.0,0.39,15
28603,J5_1_2_4,9.0,j_25028,1,Terminated,677452,677478,100.0,0.59,26
28604,M1,1.0,j_25030,1,Terminated,140272,140274,50.0,0.39,2
28605,R5_4,39.0,j_25030,1,Terminated,140272,140499,50.0,0.39,227
28606,R6_5,29.0,j_25030,1,Terminated,140272,140591,50.0,0.39,319
28607,R2_1,1.0,j_25030,1,Terminated,140272,140277,50.0,0.2,5
28608,M3_2,87.0,j_25030,1,Terminated,140272,140378,50.0,0.39,106
